Date, Instance, Algorithm, RandSeed, Duration, IterCount, GenerationCount, Optima, Solution
2014-11-09 Sun 13:09:15, DSJC250.5.col, HEA(PS=8|GC=100000|IC=10000|TB=0|MN=2), 1415509752, 2.448, 110873, 11, 0, (28)26 25 10 25 26 15 6 3 15 5 25 19 18 19 2 12 1 23 9 2 26 5 16 8 27 8 19 3 26 4 24 8 15 18 2 14 1 15 1 20 10 11 20 18 2 14 18 15 23 21 5 24 0 22 18 26 19 6 8 4 20 17 9 17 16 11 13 21 19 7 14 3 5 2 6 7 6 11 6 0 15 12 17 18 9 20 14 2 9 8 18 7 27 6 4 1 0 21 21 0 1 5 17 9 0 10 11 20 12 2 24 4 0 13 25 1 22 12 16 27 24 24 2 10 12 16 3 0 13 19 13 5 8 3 11 21 10 16 21 18 3 0 7 9 5 4 10 26 1 19 6 14 22 4 2 7 23 12 5 2 20 22 26 14 22 0 14 16 10 22 13 25 11 8 16 22 2 21 7 8 27 7 27 9 18 15 12 20 1 5 17 11 4 17 25 24 23 12 4 25 3 10 17 20 15 11 10 24 14 0 1 27 13 15 9 12 4 7 27 8 22 21 23 14 19 16 9 19 26 25 26 1 0 1 27 16 7 23 3 10 5 6 22 6 21 0 4 16 6 8 
2014-11-09 Sun 13:09:28, DSJC250.5.col, HEA(PS=8|GC=100000|IC=10000|TB=0|MN=2), 1415509755, 12.804, 1671809, 167, 0, (28)7 13 12 4 22 21 15 27 18 3 25 7 14 1 1 24 17 8 16 9 6 2 24 20 7 3 20 26 9 20 11 15 24 17 14 7 27 14 13 14 12 21 18 11 17 10 11 11 9 2 16 9 0 1 17 16 5 4 26 2 4 9 16 8 18 4 22 17 15 24 3 4 19 4 15 13 7 21 4 0 7 1 1 11 2 1 23 5 24 26 10 10 27 21 5 16 0 6 20 0 23 3 3 13 0 10 5 2 2 26 22 7 0 22 13 27 20 9 27 6 17 6 4 12 15 15 16 0 25 25 23 13 26 27 21 6 2 26 12 6 9 0 17 21 3 25 14 17 1 23 14 10 16 7 23 17 22 25 19 14 24 9 6 10 4 0 23 27 2 3 20 8 21 8 19 9 1 20 12 26 6 19 27 13 14 10 2 13 16 19 26 12 5 25 7 1 8 10 5 3 22 5 8 27 11 24 8 19 24 0 23 3 20 2 23 15 5 22 18 1 2 17 22 14 6 8 13 12 15 25 10 6 0 7 7 27 12 22 16 4 11 25 3 18 18 0 5 8 12 15 
2014-11-09 Sun 14:48:04, DSJC125.1.col, HEA(PS=8|GC=10000|IC=200000|TB=0|MN=2), 1415515684, 0.008, 0, 0, 0, (5)3 3 1 3 1 0 2 1 4 3 0 1 4 1 2 4 1 2 4 0 3 4 3 4 2 1 2 2 1 0 1 4 1 2 0 1 0 4 3 2 3 3 2 0 0 0 4 1 3 0 4 0 4 0 1 3 3 4 1 2 2 2 2 2 2 3 2 1 4 3 1 4 3 0 4 3 3 1 2 4 4 3 2 0 3 0 2 2 1 1 3 4 4 0 1 1 2 0 0 2 1 4 3 1 0 1 1 1 1 4 3 2 0 1 0 3 2 2 0 1 3 2 1 3 1 
2014-11-09 Sun 14:48:04, DSJC125.1.col, HEA(PS=8|GC=10000|IC=200000|TB=0|MN=2), 1415515684, 0.006, 0, 0, 0, (5)3 3 1 3 1 0 2 1 4 3 0 1 4 1 2 4 1 2 4 0 3 4 3 4 2 1 2 2 1 0 1 4 1 2 0 1 0 4 3 2 3 3 2 0 0 0 4 1 3 0 4 0 4 0 1 3 3 4 1 2 2 2 2 2 2 3 2 1 4 3 1 4 3 0 4 3 3 1 2 4 4 3 2 0 3 0 2 2 1 1 3 4 4 0 1 1 2 0 0 2 1 4 3 1 0 1 1 1 1 4 3 2 0 1 0 3 2 2 0 1 3 2 1 3 1 
2014-11-09 Sun 14:48:04, DSJC125.1.col, HEA(PS=8|GC=10000|IC=200000|TB=0|MN=2), 1415515684, 0.007, 0, 0, 0, (5)3 3 1 3 1 0 2 1 4 3 0 1 4 1 2 4 1 2 4 0 3 4 3 4 2 1 2 2 1 0 1 4 1 2 0 1 0 4 3 2 3 3 2 0 0 0 4 1 3 0 4 0 4 0 1 3 3 4 1 2 2 2 2 2 2 3 2 1 4 3 1 4 3 0 4 3 3 1 2 4 4 3 2 0 3 0 2 2 1 1 3 4 4 0 1 1 2 0 0 2 1 4 3 1 0 1 1 1 1 4 3 2 0 1 0 3 2 2 0 1 3 2 1 3 1 
2014-11-09 Sun 14:48:04, DSJC125.1.col, HEA(PS=8|GC=10000|IC=200000|TB=0|MN=2), 1415515684, 0.007, 0, 0, 0, (5)3 3 1 3 1 0 2 1 4 3 0 1 4 1 2 4 1 2 4 0 3 4 3 4 2 1 2 2 1 0 1 4 1 2 0 1 0 4 3 2 3 3 2 0 0 0 4 1 3 0 4 0 4 0 1 3 3 4 1 2 2 2 2 2 2 3 2 1 4 3 1 4 3 0 4 3 3 1 2 4 4 3 2 0 3 0 2 2 1 1 3 4 4 0 1 1 2 0 0 2 1 4 3 1 0 1 1 1 1 4 3 2 0 1 0 3 2 2 0 1 3 2 1 3 1 
2014-11-09 Sun 14:48:04, DSJC125.1.col, HEA(PS=8|GC=10000|IC=200000|TB=0|MN=2), 1415515684, 0.008, 0, 0, 0, (5)3 3 1 3 1 0 2 1 4 3 0 1 4 1 2 4 1 2 4 0 3 4 3 4 2 1 2 2 1 0 1 4 1 2 0 1 0 4 3 2 3 3 2 0 0 0 4 1 3 0 4 0 4 0 1 3 3 4 1 2 2 2 2 2 2 3 2 1 4 3 1 4 3 0 4 3 3 1 2 4 4 3 2 0 3 0 2 2 1 1 3 4 4 0 1 1 2 0 0 2 1 4 3 1 0 1 1 1 1 4 3 2 0 1 0 3 2 2 0 1 3 2 1 3 1 
2014-11-09 Sun 14:48:04, DSJC125.1.col, HEA(PS=8|GC=10000|IC=200000|TB=0|MN=2), 1415515684, 0.007, 0, 0, 0, (5)3 3 1 3 1 0 2 1 4 3 0 1 4 1 2 4 1 2 4 0 3 4 3 4 2 1 2 2 1 0 1 4 1 2 0 1 0 4 3 2 3 3 2 0 0 0 4 1 3 0 4 0 4 0 1 3 3 4 1 2 2 2 2 2 2 3 2 1 4 3 1 4 3 0 4 3 3 1 2 4 4 3 2 0 3 0 2 2 1 1 3 4 4 0 1 1 2 0 0 2 1 4 3 1 0 1 1 1 1 4 3 2 0 1 0 3 2 2 0 1 3 2 1 3 1 
2014-11-09 Sun 14:48:04, DSJC125.1.col, HEA(PS=8|GC=10000|IC=200000|TB=0|MN=2), 1415515684, 0.008, 0, 0, 0, (5)3 3 1 3 1 0 2 1 4 3 0 1 4 1 2 4 1 2 4 0 3 4 3 4 2 1 2 2 1 0 1 4 1 2 0 1 0 4 3 2 3 3 2 0 0 0 4 1 3 0 4 0 4 0 1 3 3 4 1 2 2 2 2 2 2 3 2 1 4 3 1 4 3 0 4 3 3 1 2 4 4 3 2 0 3 0 2 2 1 1 3 4 4 0 1 1 2 0 0 2 1 4 3 1 0 1 1 1 1 4 3 2 0 1 0 3 2 2 0 1 3 2 1 3 1 
2014-11-09 Sun 14:48:04, DSJC125.1.col, HEA(PS=8|GC=10000|IC=200000|TB=0|MN=2), 1415515684, 0.007, 0, 0, 0, (5)3 3 1 3 1 0 2 1 4 3 0 1 4 1 2 4 1 2 4 0 3 4 3 4 2 1 2 2 1 0 1 4 1 2 0 1 0 4 3 2 3 3 2 0 0 0 4 1 3 0 4 0 4 0 1 3 3 4 1 2 2 2 2 2 2 3 2 1 4 3 1 4 3 0 4 3 3 1 2 4 4 3 2 0 3 0 2 2 1 1 3 4 4 0 1 1 2 0 0 2 1 4 3 1 0 1 1 1 1 4 3 2 0 1 0 3 2 2 0 1 3 2 1 3 1 
2014-11-09 Sun 14:48:04, DSJC250.1.col, HEA(PS=8|GC=10000|IC=200000|TB=0|MN=2), 1415515684, 0.06, 0, 0, 0, (8)7 5 7 5 1 2 5 5 2 4 3 2 5 6 3 0 3 7 7 5 4 5 6 3 2 0 3 4 3 3 4 7 5 4 6 0 3 5 0 2 4 5 2 3 3 6 3 5 2 6 6 6 5 2 5 1 7 2 0 5 7 7 3 5 0 0 6 2 0 5 1 7 5 2 2 7 0 2 4 1 0 2 4 0 0 7 1 4 6 3 1 2 6 5 6 4 4 1 4 6 1 7 2 6 7 2 4 5 4 1 0 6 3 7 2 6 1 4 2 1 7 2 3 4 5 3 6 2 1 4 6 4 0 0 4 5 6 5 4 2 4 5 2 0 7 1 6 6 7 3 5 2 2 7 2 4 7 5 6 5 1 1 0 0 0 0 0 5 0 1 3 3 0 6 3 7 2 3 1 4 4 3 2 5 3 3 6 5 1 7 0 2 0 4 4 3 3 1 6 7 3 0 5 5 1 1 4 0 5 3 6 5 2 2 0 5 2 3 0 7 6 2 6 7 4 6 0 3 7 2 2 6 1 1 4 4 0 0 0 5 4 0 0 7 4 2 0 3 4 2 
2014-11-09 Sun 14:48:04, DSJC250.1.col, HEA(PS=8|GC=10000|IC=200000|TB=0|MN=2), 1415515684, 0.067, 0, 0, 0, (8)7 5 7 5 1 2 5 5 2 4 3 2 5 6 3 0 3 7 7 5 4 5 6 3 2 0 3 4 3 3 4 7 5 4 6 0 3 5 0 2 4 5 2 3 3 6 3 5 2 6 6 6 5 2 5 1 7 2 0 5 7 7 3 5 0 0 6 2 0 5 1 7 5 2 2 7 0 2 4 1 0 2 4 0 0 7 1 4 6 3 1 2 6 5 6 4 4 1 4 6 1 7 2 6 7 2 4 5 4 1 0 6 3 7 2 6 1 4 2 1 7 2 3 4 5 3 6 2 1 4 6 4 0 0 4 5 6 5 4 2 4 5 2 0 7 1 6 6 7 3 5 2 2 7 2 4 7 5 6 5 1 1 0 0 0 0 0 5 0 1 3 3 0 6 3 7 2 3 1 4 4 3 2 5 3 3 6 5 1 7 0 2 0 4 4 3 3 1 6 7 3 0 5 5 1 1 4 0 5 3 6 5 2 2 0 5 2 3 0 7 6 2 6 7 4 6 0 3 7 2 2 6 1 1 4 4 0 0 0 5 4 0 0 7 4 2 0 3 4 2 
2014-11-09 Sun 14:48:04, DSJC250.1.col, HEA(PS=8|GC=10000|IC=200000|TB=0|MN=2), 1415515684, 0.069, 0, 0, 0, (8)7 5 7 5 1 2 5 5 2 4 3 2 5 6 3 0 3 7 7 5 4 5 6 3 2 0 3 4 3 3 4 7 5 4 6 0 3 5 0 2 4 5 2 3 3 6 3 5 2 6 6 6 5 2 5 1 7 2 0 5 7 7 3 5 0 0 6 2 0 5 1 7 5 2 2 7 0 2 4 1 0 2 4 0 0 7 1 4 6 3 1 2 6 5 6 4 4 1 4 6 1 7 2 6 7 2 4 5 4 1 0 6 3 7 2 6 1 4 2 1 7 2 3 4 5 3 6 2 1 4 6 4 0 0 4 5 6 5 4 2 4 5 2 0 7 1 6 6 7 3 5 2 2 7 2 4 7 5 6 5 1 1 0 0 0 0 0 5 0 1 3 3 0 6 3 7 2 3 1 4 4 3 2 5 3 3 6 5 1 7 0 2 0 4 4 3 3 1 6 7 3 0 5 5 1 1 4 0 5 3 6 5 2 2 0 5 2 3 0 7 6 2 6 7 4 6 0 3 7 2 2 6 1 1 4 4 0 0 0 5 4 0 0 7 4 2 0 3 4 2 
2014-11-09 Sun 14:48:04, DSJC250.1.col, HEA(PS=8|GC=10000|IC=200000|TB=0|MN=2), 1415515684, 0.068, 0, 0, 0, (8)7 5 7 5 1 2 5 5 2 4 3 2 5 6 3 0 3 7 7 5 4 5 6 3 2 0 3 4 3 3 4 7 5 4 6 0 3 5 0 2 4 5 2 3 3 6 3 5 2 6 6 6 5 2 5 1 7 2 0 5 7 7 3 5 0 0 6 2 0 5 1 7 5 2 2 7 0 2 4 1 0 2 4 0 0 7 1 4 6 3 1 2 6 5 6 4 4 1 4 6 1 7 2 6 7 2 4 5 4 1 0 6 3 7 2 6 1 4 2 1 7 2 3 4 5 3 6 2 1 4 6 4 0 0 4 5 6 5 4 2 4 5 2 0 7 1 6 6 7 3 5 2 2 7 2 4 7 5 6 5 1 1 0 0 0 0 0 5 0 1 3 3 0 6 3 7 2 3 1 4 4 3 2 5 3 3 6 5 1 7 0 2 0 4 4 3 3 1 6 7 3 0 5 5 1 1 4 0 5 3 6 5 2 2 0 5 2 3 0 7 6 2 6 7 4 6 0 3 7 2 2 6 1 1 4 4 0 0 0 5 4 0 0 7 4 2 0 3 4 2 
2014-11-09 Sun 14:48:04, DSJC250.1.col, HEA(PS=8|GC=10000|IC=200000|TB=0|MN=2), 1415515684, 0.068, 0, 0, 0, (8)7 5 7 5 1 2 5 5 2 4 3 2 5 6 3 0 3 7 7 5 4 5 6 3 2 0 3 4 3 3 4 7 5 4 6 0 3 5 0 2 4 5 2 3 3 6 3 5 2 6 6 6 5 2 5 1 7 2 0 5 7 7 3 5 0 0 6 2 0 5 1 7 5 2 2 7 0 2 4 1 0 2 4 0 0 7 1 4 6 3 1 2 6 5 6 4 4 1 4 6 1 7 2 6 7 2 4 5 4 1 0 6 3 7 2 6 1 4 2 1 7 2 3 4 5 3 6 2 1 4 6 4 0 0 4 5 6 5 4 2 4 5 2 0 7 1 6 6 7 3 5 2 2 7 2 4 7 5 6 5 1 1 0 0 0 0 0 5 0 1 3 3 0 6 3 7 2 3 1 4 4 3 2 5 3 3 6 5 1 7 0 2 0 4 4 3 3 1 6 7 3 0 5 5 1 1 4 0 5 3 6 5 2 2 0 5 2 3 0 7 6 2 6 7 4 6 0 3 7 2 2 6 1 1 4 4 0 0 0 5 4 0 0 7 4 2 0 3 4 2 
2014-11-09 Sun 14:48:04, DSJC250.1.col, HEA(PS=8|GC=10000|IC=200000|TB=0|MN=2), 1415515684, 0.067, 0, 0, 0, (8)7 5 7 5 1 2 5 5 2 4 3 2 5 6 3 0 3 7 7 5 4 5 6 3 2 0 3 4 3 3 4 7 5 4 6 0 3 5 0 2 4 5 2 3 3 6 3 5 2 6 6 6 5 2 5 1 7 2 0 5 7 7 3 5 0 0 6 2 0 5 1 7 5 2 2 7 0 2 4 1 0 2 4 0 0 7 1 4 6 3 1 2 6 5 6 4 4 1 4 6 1 7 2 6 7 2 4 5 4 1 0 6 3 7 2 6 1 4 2 1 7 2 3 4 5 3 6 2 1 4 6 4 0 0 4 5 6 5 4 2 4 5 2 0 7 1 6 6 7 3 5 2 2 7 2 4 7 5 6 5 1 1 0 0 0 0 0 5 0 1 3 3 0 6 3 7 2 3 1 4 4 3 2 5 3 3 6 5 1 7 0 2 0 4 4 3 3 1 6 7 3 0 5 5 1 1 4 0 5 3 6 5 2 2 0 5 2 3 0 7 6 2 6 7 4 6 0 3 7 2 2 6 1 1 4 4 0 0 0 5 4 0 0 7 4 2 0 3 4 2 
2014-11-09 Sun 14:48:04, DSJC250.1.col, HEA(PS=8|GC=10000|IC=200000|TB=0|MN=2), 1415515684, 0.068, 0, 0, 0, (8)7 5 7 5 1 2 5 5 2 4 3 2 5 6 3 0 3 7 7 5 4 5 6 3 2 0 3 4 3 3 4 7 5 4 6 0 3 5 0 2 4 5 2 3 3 6 3 5 2 6 6 6 5 2 5 1 7 2 0 5 7 7 3 5 0 0 6 2 0 5 1 7 5 2 2 7 0 2 4 1 0 2 4 0 0 7 1 4 6 3 1 2 6 5 6 4 4 1 4 6 1 7 2 6 7 2 4 5 4 1 0 6 3 7 2 6 1 4 2 1 7 2 3 4 5 3 6 2 1 4 6 4 0 0 4 5 6 5 4 2 4 5 2 0 7 1 6 6 7 3 5 2 2 7 2 4 7 5 6 5 1 1 0 0 0 0 0 5 0 1 3 3 0 6 3 7 2 3 1 4 4 3 2 5 3 3 6 5 1 7 0 2 0 4 4 3 3 1 6 7 3 0 5 5 1 1 4 0 5 3 6 5 2 2 0 5 2 3 0 7 6 2 6 7 4 6 0 3 7 2 2 6 1 1 4 4 0 0 0 5 4 0 0 7 4 2 0 3 4 2 
2014-11-09 Sun 14:48:04, DSJC250.1.col, HEA(PS=8|GC=10000|IC=200000|TB=0|MN=2), 1415515684, 0.067, 0, 0, 0, (8)7 5 7 5 1 2 5 5 2 4 3 2 5 6 3 0 3 7 7 5 4 5 6 3 2 0 3 4 3 3 4 7 5 4 6 0 3 5 0 2 4 5 2 3 3 6 3 5 2 6 6 6 5 2 5 1 7 2 0 5 7 7 3 5 0 0 6 2 0 5 1 7 5 2 2 7 0 2 4 1 0 2 4 0 0 7 1 4 6 3 1 2 6 5 6 4 4 1 4 6 1 7 2 6 7 2 4 5 4 1 0 6 3 7 2 6 1 4 2 1 7 2 3 4 5 3 6 2 1 4 6 4 0 0 4 5 6 5 4 2 4 5 2 0 7 1 6 6 7 3 5 2 2 7 2 4 7 5 6 5 1 1 0 0 0 0 0 5 0 1 3 3 0 6 3 7 2 3 1 4 4 3 2 5 3 3 6 5 1 7 0 2 0 4 4 3 3 1 6 7 3 0 5 5 1 1 4 0 5 3 6 5 2 2 0 5 2 3 0 7 6 2 6 7 4 6 0 3 7 2 2 6 1 1 4 4 0 0 0 5 4 0 0 7 4 2 0 3 4 2 
2014-11-09 Sun 14:51:58, DSJC250.5.col, HEA(PS=8|GC=10000|IC=200000|TB=0|MN=2), 1415515684, 233.745, 47581091, 237, 0, (28)25 5 7 5 25 15 23 16 15 9 6 22 27 7 2 14 12 21 7 2 16 9 24 13 26 13 19 17 25 3 19 13 3 27 2 26 12 15 12 1 4 6 24 19 2 21 20 15 23 23 9 27 0 1 22 25 1 13 17 20 13 2 4 23 1 24 21 7 17 8 3 19 9 2 13 3 11 27 25 0 15 14 3 8 10 26 6 2 18 19 10 26 20 21 3 12 0 15 4 0 12 9 9 18 0 4 5 26 17 2 11 24 0 24 14 12 10 14 11 16 18 16 2 7 14 17 22 0 13 27 24 11 19 23 24 21 7 20 21 3 16 0 27 4 9 10 7 25 12 6 23 10 11 3 2 8 11 14 9 22 8 16 10 26 6 0 27 20 5 16 21 5 24 8 19 22 2 18 8 20 15 8 27 18 6 10 14 20 12 9 4 24 22 4 6 8 14 4 3 5 1 5 26 1 24 21 7 1 6 0 12 16 13 15 27 14 22 11 18 8 20 22 23 18 17 11 1 25 13 22 10 12 0 12 15 16 7 5 21 6 6 15 25 4 1 0 5 4 21 25 
2014-11-09 Sun 14:53:01, DSJC250.5.col, HEA(PS=8|GC=10000|IC=200000|TB=0|MN=2), 1415515918, 62.755, 11202084, 56, 0, (28)1 12 24 26 27 10 4 14 20 8 16 1 11 7 7 18 6 9 6 6 25 2 18 13 1 8 13 17 19 3 5 4 22 18 11 1 5 20 23 11 24 21 17 13 19 9 6 20 19 19 10 18 0 7 22 10 3 16 25 26 11 19 10 22 18 6 9 24 4 18 8 12 13 12 4 22 1 12 4 0 2 7 7 26 2 7 16 3 14 27 6 22 23 9 3 6 0 15 5 0 21 8 8 2 0 24 3 2 2 25 27 1 0 13 21 23 17 19 14 26 21 26 12 24 4 18 26 0 10 23 27 12 13 20 17 9 24 24 9 21 19 0 24 23 8 6 11 14 7 16 11 14 1 1 6 20 17 14 12 11 16 19 14 15 16 0 16 18 2 8 9 21 17 25 13 19 7 15 15 5 20 25 6 12 16 6 2 23 15 13 5 21 3 5 16 7 14 5 3 8 22 3 27 22 26 9 10 17 26 0 23 8 27 2 10 4 3 22 14 7 2 15 17 11 23 23 10 27 4 20 9 24 0 1 1 21 24 22 10 12 16 20 8 20 15 0 3 21 9 4 
2014-11-09 Sun 14:53:05, DSJC250.5.col, HEA(PS=8|GC=10000|IC=200000|TB=0|MN=2), 1415515981, 4.225, 0, 0, 0, (28)0 5 16 25 18 12 11 2 12 13 14 11 21 26 26 21 1 18 1 19 4 23 19 22 17 22 22 10 27 7 25 3 3 23 21 25 7 12 8 20 15 16 16 0 9 7 14 25 18 9 23 10 24 26 9 23 8 10 22 9 21 9 15 17 16 1 12 8 6 6 13 5 0 5 21 3 19 5 10 24 12 26 26 23 23 26 6 1 21 20 25 3 14 10 27 1 24 25 15 24 8 13 13 1 24 15 4 20 11 11 19 27 24 26 22 23 16 10 2 25 6 20 6 21 2 7 12 24 14 8 14 5 22 9 25 7 9 9 17 14 11 7 8 15 13 1 21 2 26 8 21 2 20 7 1 0 18 2 5 19 25 2 7 25 10 24 6 7 25 13 17 3 19 6 22 10 26 17 17 14 6 0 22 5 14 1 0 3 23 23 15 11 27 15 14 26 2 15 27 13 4 27 19 3 12 6 27 16 11 24 8 13 8 12 22 7 17 18 2 22 10 18 4 21 4 18 16 16 7 6 17 8 24 17 12 4 17 0 11 5 0 12 13 15 20 24 27 15 11 14 
2014-11-09 Sun 14:54:10, DSJC250.5.col, HEA(PS=8|GC=10000|IC=200000|TB=0|MN=2), 1415515985, 64.901, 11648020, 58, 0, (28)6 22 18 1 16 16 23 13 5 21 9 8 18 8 2 10 20 3 7 16 16 25 24 11 3 21 11 15 7 27 26 5 10 12 2 26 20 4 20 19 17 18 14 12 2 6 12 26 23 23 3 23 0 19 10 16 19 25 11 27 19 2 17 15 18 7 4 19 8 14 21 3 11 2 24 5 6 12 24 0 25 7 23 12 25 9 6 2 13 11 26 10 14 3 27 20 0 26 17 0 20 21 21 25 0 17 7 25 25 2 25 27 0 7 11 20 9 23 13 14 1 1 2 18 10 20 4 0 22 19 5 3 11 15 26 1 8 18 22 5 23 0 9 17 21 27 18 13 20 19 23 13 3 27 2 12 6 13 22 4 26 23 13 26 3 0 6 14 26 21 5 22 24 6 11 15 2 15 5 7 5 14 19 1 15 15 8 14 12 4 17 24 27 17 22 15 13 17 27 21 4 8 24 10 4 8 16 16 9 0 20 21 19 25 12 1 27 7 13 11 16 4 15 7 14 8 1 18 10 22 16 20 0 20 14 14 18 10 3 4 6 4 21 17 8 0 27 17 23 22 
2014-11-09 Sun 14:54:26, DSJC250.5.col, HEA(PS=8|GC=10000|IC=200000|TB=0|MN=2), 1415516050, 15.776, 1218946, 6, 0, (28)17 26 14 2 17 24 22 19 19 7 8 6 14 6 24 12 20 15 9 21 1 10 16 18 13 7 18 8 21 11 26 22 12 13 25 12 20 23 20 3 4 14 27 24 16 15 13 24 21 10 5 21 0 6 25 5 3 22 1 10 2 21 4 24 14 2 15 3 22 27 7 2 5 2 22 26 12 2 22 0 9 17 6 25 10 6 3 8 19 17 18 12 27 15 11 20 0 26 4 0 20 7 7 9 0 4 8 10 10 25 17 11 0 6 18 20 6 21 19 27 26 16 2 14 19 25 23 0 5 8 22 2 18 23 1 15 10 14 15 12 21 0 3 4 7 8 14 19 20 3 12 19 3 11 13 17 3 19 5 23 24 21 16 26 2 0 1 27 10 7 15 5 13 26 18 21 6 9 13 8 26 27 18 16 25 9 10 27 20 23 4 25 11 4 12 6 9 4 11 7 23 11 8 10 23 15 1 1 24 0 20 7 25 10 5 22 11 17 19 18 9 23 8 25 27 8 5 14 22 26 15 20 0 20 27 27 14 17 5 2 24 23 7 4 13 0 11 4 15 22 
2014-11-09 Sun 14:55:09, DSJC250.5.col, HEA(PS=8|GC=10000|IC=200000|TB=0|MN=2), 1415516066, 42.594, 6903066, 34, 0, (28)22 25 6 5 22 20 8 17 20 24 27 23 3 27 4 22 13 9 3 4 17 15 26 1 8 1 23 19 22 12 1 11 12 25 4 2 13 20 13 5 14 17 26 1 4 9 3 20 8 19 24 19 0 5 5 27 23 19 2 19 5 4 14 8 20 26 9 6 23 15 12 27 24 4 22 12 8 25 5 0 20 16 12 15 19 10 2 4 3 8 25 10 18 9 12 13 0 20 14 0 13 24 27 11 0 14 22 18 19 4 18 26 0 26 16 13 10 16 6 6 2 17 4 3 16 13 7 0 5 25 26 24 1 8 26 9 19 6 9 12 17 0 10 14 24 21 21 1 13 23 5 3 23 12 4 15 23 16 24 8 15 16 6 2 21 0 2 6 2 19 9 7 26 15 1 11 4 11 15 21 20 17 25 17 21 7 16 18 11 24 14 26 10 14 12 15 16 14 12 25 8 22 18 7 26 9 2 7 3 0 13 11 18 20 3 16 21 7 27 15 19 11 7 3 23 27 10 23 22 2 10 13 0 13 20 17 11 22 9 5 1 8 5 14 7 0 7 14 9 7 
2014-11-09 Sun 14:55:27, DSJC250.5.col, HEA(PS=8|GC=10000|IC=200000|TB=0|MN=2), 1415516109, 18.41, 1862800, 9, 0, (28)25 21 10 14 12 27 27 26 16 2 17 25 13 5 5 7 4 6 15 15 24 8 15 9 25 2 9 19 15 23 12 27 26 3 16 25 3 16 20 16 10 24 13 9 1 6 4 2 19 8 11 15 0 5 7 11 23 14 22 8 14 7 18 26 13 14 6 20 22 15 2 14 9 14 27 21 25 14 27 0 22 5 5 4 8 5 22 23 13 26 3 17 20 6 23 3 0 18 18 0 20 2 2 21 0 18 23 8 8 7 12 25 0 9 21 3 1 19 10 4 22 24 14 13 13 15 4 0 27 20 27 21 9 17 1 6 8 10 6 7 19 0 20 18 2 10 10 24 5 20 16 13 1 25 4 17 12 7 11 16 11 19 24 22 14 0 22 15 8 2 6 11 12 22 9 19 5 21 17 15 7 24 3 21 16 4 8 21 17 9 18 12 23 18 25 5 19 18 23 2 26 23 12 11 4 6 22 11 4 0 20 1 20 8 11 27 23 1 13 5 8 17 26 16 24 19 11 10 27 22 6 20 0 25 25 26 24 26 1 14 4 16 7 18 17 0 23 18 6 27 
2014-11-09 Sun 14:55:40, DSJC250.5.col, HEA(PS=8|GC=10000|IC=200000|TB=0|MN=2), 1415516127, 13.062, 768005, 3, 0, (28)6 27 22 9 15 1 4 9 12 0 10 6 21 26 26 25 17 24 5 14 9 22 11 21 6 0 1 7 14 16 11 4 9 11 25 6 20 12 20 12 3 22 5 11 14 24 17 23 14 23 8 7 19 26 25 11 16 10 7 7 21 14 20 18 3 17 24 23 4 3 0 27 13 27 4 13 6 27 4 19 12 26 26 17 5 26 10 16 8 14 1 13 20 24 16 20 19 23 5 19 22 0 0 5 19 18 16 2 8 7 2 6 19 15 22 20 15 14 18 17 22 9 27 21 4 25 12 19 8 2 20 27 7 1 15 24 21 7 24 1 14 19 3 22 0 2 21 3 26 10 12 5 6 6 17 13 15 8 27 12 10 1 15 13 10 19 10 25 23 0 24 22 15 18 18 14 26 23 13 7 1 13 2 27 10 17 25 2 11 11 3 22 16 3 10 26 8 3 16 0 25 16 2 25 17 24 18 7 17 19 20 0 2 8 21 4 16 21 8 26 7 23 15 25 20 18 22 2 4 12 24 9 19 6 6 18 9 13 13 27 10 12 0 1 23 19 16 18 24 4 
2014-11-09 Sun 14:55:41, DSJC250.9.col, HEA(PS=8|GC=10000|IC=200000|TB=0|MN=2), 1415516140, 0.902, 0, 0, 0, (72)47 38 3 7 24 47 2 39 32 58 59 37 66 12 58 6 52 49 10 28 5 43 11 27 26 68 21 20 8 53 18 13 63 33 0 64 54 48 47 38 42 49 52 0 51 58 70 30 6 52 7 54 1 32 53 33 68 16 12 11 1 25 29 56 8 71 17 61 14 24 15 46 31 35 38 35 63 67 6 61 16 62 63 3 61 23 32 65 26 64 9 14 31 35 22 68 56 67 44 9 17 55 59 49 44 34 51 20 66 46 29 56 0 15 16 41 25 44 46 69 7 43 57 15 17 14 28 40 40 58 13 2 62 27 12 43 42 41 53 8 41 42 55 3 11 10 4 38 5 23 45 20 67 3 39 19 52 45 37 34 23 35 21 54 48 57 36 40 22 8 51 13 22 9 49 5 50 27 65 30 29 45 71 34 31 45 57 55 7 66 60 46 69 19 63 37 16 17 50 30 20 59 25 4 60 19 21 4 14 19 36 26 62 50 68 24 30 10 33 21 29 56 64 71 18 34 70 59 48 37 47 60 32 0 36 33 18 36 65 1 28 69 55 39 64 44 7 2 70 60 
